ident,date,object_title,object_id,legacy_object_id,status,message,output__123702788__COL$A,output__123702788__COL$B,output__123702788__COL$C,output__123702788__COL$D,output__123702788__COL$E,output__123702788__COL$F,output__123702788__COL$G,output__123702788__COL$H,output__123702788__COL$I,output__123702788__id,output__123702788__row
009c25b2-93f9-a014-8342-eae0ce5acf41,2021-05-29T20:14:35.772506+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1599.00,"gender:Мужской|Размер:54-58|Цвет:Черный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/a91/181211_7_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-s-shevronom-19517-374-noble-people-7%2F%3Fsize%3D54-58,Noble People,4555,4555
009c25b2-ca95-aff3-90bb-206c36930861,2021-05-29T20:14:35.671413+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Юбки",,Юбка,2199.00,gender:Женский|Размер:140|Цвет:Синий|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/29a/188150_622_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fyubka-1201oz0s12t00-beba-kids-622%2F%3Fsize%3D140,Beba Kids,4557,4557
009c25b2-7028-a632-811b-3c666ef14ff1,2021-05-29T20:14:35.655390+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Головные уборы",,Шапка,1799.00,"gender:Мужской|Размер:50-52|Цвет:Серый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/254/181204_354_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-dino-19517-373-noble-people-354%2F%3Fsize%3D50-52,Noble People,4556,4556
009c25b2-6ec9-adbd-9be6-0ee97447d811,2021-05-29T20:14:35.482043+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,2099.00,"gender:Мужской|Размер:92|Цвет:Белый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/ba8/187538_510_1.jpeg,899.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-ptb1047-peuterey-510%2F%3Fsize%3D92,Peuterey,4559,4559
009c25b2-7849-a20a-948a-e6482ab339e1,2021-05-29T20:14:35.444562+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Футболки",,Футболка,2999.00,gender:Мужской|Размер:92|Цвет:Серый|Пол:Мужской|Возраст:Для малышей|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/00d/187580_8282_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-pp1730-paolo-pecora-8282%2F%3Fsize%3D92,Paolo Pecora,4558,4558
009c25b2-b7c5-a131-a3f0-30009fdd3491,2021-05-29T20:14:35.249414+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Повязка,2599.00,"gender:Женский|Размер:52-54|Цвет:Голубой|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/86e/181190_643_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpovyazka-follow-dream-29517-543-noble-people-643%2F%3Fsize%3D52-54,Noble People,4560,4560
009c25b2-d329-afbe-9d3f-30815eda6441,2021-05-29T20:14:35.155618+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2199.00,"gender:Женский|Размер:50-52|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/062/181205_2648_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-love-me-more-29517-548-noble-people-2648%2F%3Fsize%3D50-52,Noble People,4561,4561
009c25b2-7894-a692-b60c-65ce39dfc2b1,2021-05-29T20:14:35.054300+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,1599.00,"gender:Женский|Размер:54-58|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/05e/181209_7_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-planeta-29517-551-noble-people-7%2F%3Fsize%3D54-58,Noble People,4562,4562
009c25b2-5424-a642-9da5-ec29c2af7f61,2021-05-29T20:14:34.994035+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2199.00,"gender:Женский|Размер:50-52|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/dd2/181205_355_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-love-me-more-29517-548-noble-people-355%2F%3Fsize%3D50-52,Noble People,4563,4563
009c25b2-f367-a503-a5d8-b2b125d13f01,2021-05-29T20:14:34.867830+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Панама,2599.00,gender:Женский|Размер:54-58|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/f15/181187_1402_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpanama-s-repsovoy-lentoy-noble-people-29517-522-noble-people-1402%2F%3Fsize%3D54-58,Noble People,4565,4565
009c25b2-605b-a458-aa75-7a985ce28fb1,2021-05-29T20:14:34.852747+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Шапка,2199.00,gender:Женский|Размер:52-54|Цвет:Бежевый|Пол:Женский|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/208/181210_1785_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fshapka-s-serdechkom-29517-547-noble-people-1785%2F%3Fsize%3D52-54,Noble People,4564,4564
009c25b2-eb4b-aeaa-9a90-029fb3d24211,2021-05-29T20:14:34.699674+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Повязка,2599.00,"gender:Женский|Размер:52-54|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/6a8/181202_9_1.jpeg,1599.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpovyazka-tsvetok-strazy-29517-541-noble-people-9%2F%3Fsize%3D52-54,Noble People,4566,4566
009c25b2-c318-a853-bebe-451d061ccff1,2021-05-29T20:14:34.644259+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Головные уборы",,Повязка,1999.00,"gender:Женский|Размер:54-58|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-95%, Эластан-5%",https://www.bebakids.ru/upload/iblock/m/85f/181200_5_1.jpeg,1199.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpovyazka-so-strazami-shevrony-koshka-i-serdtse-29517-521-noble-people-5%2F%3Fsize%3D54-58,Noble People,4567,4567
009c25b2-b5ab-a748-9975-1f01c7fb6a91,2021-05-29T20:14:34.509094+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Свитеры и кардиганы",,Джемпер,9999.00,gender:Женский|Размер:98-104|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/0fa/187518_64_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhemper-19ai-cfkjm002-chiara-ferragni-64%2F%3Fsize%3D98-104,Chiara Ferragni,4568,4568
009c25b2-385d-adfc-94c6-e8a96d223751,2021-05-29T20:14:34.430437+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Брюки",,Брюки,5499.00,gender:Женский|Размер:104|Цвет:Черный|Пол:Женский|Возраст:Детский|Материал:Полиуретан-100%,https://www.bebakids.ru/upload/iblock/m/c5e/178385_46_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-tf19986-to-be-too-46%2F%3Fsize%3D104,To Be Too,4569,4569
009c25b2-a261-ae7e-a798-b549fb945fe1,2021-05-29T20:14:34.329116+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2699.00,"gender:Женский|Размер:128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/05d/179846_510_1.jpeg,1399.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-y13065-y-clu-510%2F%3Fsize%3D128,Y-clu',4570,4570
009c25b2-dde6-a746-9f32-dce0fc0b7031,2021-05-29T20:14:34.271885+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Футболки и топы",,Футболка,2499.00,"gender:Женский|Размер:128|Цвет:Белый|Пол:Женский|Возраст:Детский|Материал:Хлопок-94%, Эластан-6%",https://www.bebakids.ru/upload/iblock/m/6a0/179838_510_1.jpeg,999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Ffutbolka-y13048-y-clu-510%2F%3Fsize%3D128,Y-clu',4571,4571
009c25b2-7f41-a313-965a-9014ae4c0d11,2021-05-29T20:14:34.245619+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Пиджаки",,Пиджак,9999.00,gender:Мужской|Размер:128|Цвет:Разноцветный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/3e2/179652_3158_1.jpeg,4999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpidzhak-by3048-y-clu-3158%2F%3Fsize%3D128,Y-clu',4572,4572
009c25b2-9672-a171-929e-9b7b55e076a1,2021-05-29T20:14:34.084484+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Джинсы",,Джинсы,4999.00,"gender:Мужской|Размер:128|Цвет:Голубой|Пол:Мужской|Возраст:Детский|Материал:Хлопок-65%, Полиэстер-33%, Эластан-2%",https://www.bebakids.ru/upload/iblock/m/b1e/179642_54_1.jpeg,2499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fdzhinsy-by3038-y-clu-54%2F%3Fsize%3D128,Y-clu',4573,4573
009c25b2-b993-a10d-b512-618e03b00c51,2021-05-29T20:14:33.969224+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Пиджаки",,Пиджак,10999.00,gender:Мужской|Размер:98|Цвет:Бежевый|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/455/179710_237_1.jpeg,4499.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fpidzhak-byb3446-y-clu-237%2F%3Fsize%3D98,Y-clu',4574,4574
009c25b2-9f27-a72d-85d3-e6ac549da011,2021-05-29T20:14:32.974946+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,5599.00,gender:Мужской|Размер:128|Цвет:Красный|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/6cd/179616_538_1.jpeg,2299.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-by3005-y-clu-538%2F%3Fsize%3D128,Y-clu',4575,4575
009c25b2-beb4-a075-8b66-079d6a59c7e1,2021-05-29T20:14:32.762871+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для мальчиков/Рубашки",,Сорочка,5399.00,gender:Мужской|Размер:98|Цвет:Голубой|Пол:Мужской|Возраст:Детский|Материал:Хлопок-100%,https://www.bebakids.ru/upload/iblock/m/198/179689_411_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fsorochka-byb3418-y-clu-411%2F%3Fsize%3D98,Y-clu',4576,4576
009c25b2-9fe0-a66a-bbfe-6bc14319a721,2021-05-29T20:14:32.680642+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Комбинезоны",,Брюки,3399.00,gender:Женский|Размер:92|Цвет:Серый|Пол:Женский|Возраст:Для малышей|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/5c9/183346_12_1.jpeg,1999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fbryuki-28601-209-noble-people-12%2F%3Fsize%3D92,Noble People,4577,4577
009c25b2-a9fc-ad7e-b616-4d1b9d0b7811,2021-05-29T20:14:32.640939+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,6699.00,"gender:Женский|Размер:98|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-60%, Хлопок-40%",https://www.bebakids.ru/upload/iblock/m/2cc/180095_2435_1.jpeg,2699.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-yb13650-y-clu-2435%2F%3Fsize%3D98,Y-clu',4578,4578
009c25b2-b213-a20d-9bac-a696b0490db1,2021-05-29T20:14:32.484095+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Платья",,Платье,3499.00,"gender:Женский|Размер:98|Цвет:Розовый|Пол:Женский|Возраст:Детский|Материал:Хлопок-57%, Полиэстер-40%, Эластан-3%",https://www.bebakids.ru/upload/iblock/m/cc6/186060_61_1.jpeg,1799.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fplate-3.94590-mayoral-61%2F%3Fsize%3D98,Mayoral,4579,4579
009c25b2-ca4f-a216-a17a-350be5bdfd71,2021-05-29T20:14:32.392025+00:00,Google Sheets → Adalo,123702788,,throttled,,"Одежда, обувь и аксессуары/Детская одежда/Для девочек/Верхняя одежда/Куртки",,Куртка,5599.00,gender:Женский|Размер:122|Цвет:Разноцветный|Пол:Женский|Возраст:Детский|Материал:Полиэстер-100%,https://www.bebakids.ru/upload/iblock/m/755/182885_1464_1.jpeg,3999.00,https://ad.admitad.com/g/321b5af526b1853a87337f2bf10faa/?i=5&f_id=2587&ulp=https%3A%2F%2Fwww.bebakids.ru%2Fitem%2Fkurtka-adbg-06ss20-%2828607-533%29-noble-people-1464%2F%3Fsize%3D122,Noble People,4580,4580
